Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220705193409,192.168.1.2,35336,192.168.1.3,5001,1,277.0-278.0,229246224,1833969792
20220705193410,192.168.1.2,35336,192.168.1.3,5001,1,278.0-279.0,207746232,1661969856
20220705193411,192.168.1.2,35336,192.168.1.3,5001,1,279.0-280.0,143199444,1145595552
20220705193412,192.168.1.2,35336,192.168.1.3,5001,1,280.0-281.0,229019248,1832153984
20220705193413,192.168.1.2,35336,192.168.1.3,5001,1,281.0-282.0,213839812,1710718496
20220705193414,192.168.1.2,35336,192.168.1.3,5001,1,282.0-283.0,204349896,1634799168
20220705193415,192.168.1.2,35336,192.168.1.3,5001,1,283.0-284.0,205734188,1645873504
20220705193416,192.168.1.2,35336,192.168.1.3,5001,1,284.0-285.0,222840304,1782722432
20220705193417,192.168.1.2,35336,192.168.1.3,5001,1,285.0-286.0,223116996,1784935968
20220705193418,192.168.1.2,35336,192.168.1.3,5001,1,286.0-287.0,203913868,1631310944
20220705193419,192.168.1.2,35336,192.168.1.3,5001,1,287.0-288.0,220906128,1767249024
20220705193420,192.168.1.2,35336,192.168.1.3,5001,1,288.0-289.0,215680868,1725446944
20220705193421,192.168.1.2,35336,192.168.1.3,5001,1,289.0-290.0,224427048,1795416384
20220705193422,192.168.1.2,35336,192.168.1.3,5001,1,290.0-291.0,145621524,1164972192
20220705193423,192.168.1.2,35336,192.168.1.3,5001,1,291.0-292.0,226456944,1811655552
